paper_id,field1,domain1,field2,domain2,field3,domain3
409568,Physics and Astronomy,Physical Sciences,,,,
1426637,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1214270,Physics and Astronomy,Physical Sciences,Social Sciences,Social Sciences,Earth and Planetary Sciences,Physical Sciences
1303401,Physics and Astronomy,Physical Sciences,,,,
425236,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1310671,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
398760,Physics and Astronomy,Physical Sciences,,,,
69656,Physics and Astronomy,Physical Sciences,,,,
1308589,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1316563,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
552642,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1462377,Physics and Astronomy,Physical Sciences,,,,
63647,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
29287,Physics and Astronomy,Physical Sciences,,,,
1531931,Physics and Astronomy,Physical Sciences,,,,
67879,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1470935,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1492296,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
562379,Physics and Astronomy,Physical Sciences,,,,
236978,Physics and Astronomy,Physical Sciences,,,,
1417096,Physics and Astronomy,Physical Sciences,,,,
65821,Physics and Astronomy,Physical Sciences,,,,
790174,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1403817,Physics and Astronomy,Physical Sciences,,,,
339126,Physics and Astronomy,Physical Sciences,,,,
1491958,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,,
248809,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences
36074,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
34136,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1310058,Physics and Astronomy,Physical Sciences,,,,
182916,Physics and Astronomy,Physical Sciences,,,,
1521357,Physics and Astronomy,Physical Sciences,,,,
35808,Physics and Astronomy,Physical Sciences,,,,
1430041,Physics and Astronomy,Physical Sciences,,,,
161551,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
489785,Physics and Astronomy,Physical Sciences,,,,
1016369,Physics and Astronomy,Physical Sciences,,,,
1231059,Physics and Astronomy,Physical Sciences,,,,
1511921,Physics and Astronomy,Physical Sciences,,,,
59448,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1400845,Physics and Astronomy,Physical Sciences,,,,
437303,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1453919,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
176782,Physics and Astronomy,Physical Sciences,,,,
1483641,Physics and Astronomy,Physical Sciences,,,,
33318,Physics and Astronomy,Physical Sciences,,,,
1435533,Physics and Astronomy,Physical Sciences,,,,
960298,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1386993,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
251623,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
1372133,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
137612,Physics and Astronomy,Physical Sciences,,,,
1247455,Physics and Astronomy,Physical Sciences,,,,
79216,Physics and Astronomy,Physical Sciences,,,,
1531902,Physics and Astronomy,Physical Sciences,,,,
359590,Physics and Astronomy,Physical Sciences,,,,
1519745,Physics and Astronomy,Physical Sciences,,,,
911837,Physics and Astronomy,Physical Sciences,,,,
1258470,Physics and Astronomy,Physical Sciences,,,,
292959,Physics and Astronomy,Physical Sciences,,,,
1240700,Physics and Astronomy,Physical Sciences,,,,
807122,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
93706,Physics and Astronomy,Physical Sciences,,,,
1469349,Physics and Astronomy,Physical Sciences,,,,
1013350,Physics and Astronomy,Physical Sciences,,,,
1373628,Physics and Astronomy,Physical Sciences,,,,
1486668,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1431271,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
42968,Physics and Astronomy,Physical Sciences,,,,
1511649,Physics and Astronomy,Physical Sciences,,,,
119028,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,Materials Science,Physical Sciences
1281579,Physics and Astronomy,Physical Sciences,,,,
1489832,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1120493,Physics and Astronomy,Physical Sciences,,,,
1497795,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1497683,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
140504,Physics and Astronomy,Physical Sciences,Medicine,Health Sciences,,
1526510,Physics and Astronomy,Physical Sciences,,,,
1452346,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1366684,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
119000,Physics and Astronomy,Physical Sciences,,,,
697140,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
849372,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
1312799,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
589866,Physics and Astronomy,Physical Sciences,,,,
169465,Physics and Astronomy,Physical Sciences,,,,
1296455,Physics and Astronomy,Physical Sciences,,,,
1194454,Physics and Astronomy,Physical Sciences,,,,
315951,Physics and Astronomy,Physical Sciences,,,,
640386,Physics and Astronomy,Physical Sciences,,,,
1423515,Physics and Astronomy,Physical Sciences,,,,
1377065,Physics and Astronomy,Physical Sciences,,,,
269074,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1464199,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
397474,Physics and Astronomy,Physical Sciences,,,,
1429651,Physics and Astronomy,Physical Sciences,,,,
57254,Physics and Astronomy,Physical Sciences,,,,
1330322,"Economics, Econometrics and Finance",Social Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
549758,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
1420167,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
252309,Physics and Astronomy,Physical Sciences,,,,
1424868,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
65852,Physics and Astronomy,Physical Sciences,,,,
1407610,Physics and Astronomy,Physical Sciences,,,,
147954,Physics and Astronomy,Physical Sciences,,,,
479051,Physics and Astronomy,Physical Sciences,,,,
1263110,Physics and Astronomy,Physical Sciences,,,,
1378639,Physics and Astronomy,Physical Sciences,,,,
255010,Physics and Astronomy,Physical Sciences,,,,
1429892,Physics and Astronomy,Physical Sciences,,,,
31768,Physics and Astronomy,Physical Sciences,,,,
187091,Physics and Astronomy,Physical Sciences,,,,
1489367,Physics and Astronomy,Physical Sciences,,,,
1264319,Physics and Astronomy,Physical Sciences,,,,
129957,Physics and Astronomy,Physical Sciences,,,,
1249512,Physics and Astronomy,Physical Sciences,,,,
39993,Physics and Astronomy,Physical Sciences,,,,
1446652,Physics and Astronomy,Physical Sciences,,,,
412338,Physics and Astronomy,Physical Sciences,,,,
1353355,Physics and Astronomy,Physical Sciences,,,,
261693,Physics and Astronomy,Physical Sciences,,,,
1521400,Physics and Astronomy,Physical Sciences,,,,
483520,Physics and Astronomy,Physical Sciences,,,,
733723,Physics and Astronomy,Physical Sciences,,,,
1531257,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences
43400,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1435511,Physics and Astronomy,Physical Sciences,,,,
109348,Physics and Astronomy,Physical Sciences,,,,
225117,Physics and Astronomy,Physical Sciences,,,,
1285247,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1286120,Physics and Astronomy,Physical Sciences,,,,
312870,Physics and Astronomy,Physical Sciences,,,,
1510431,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
104965,Physics and Astronomy,Physical Sciences,,,,
1504756,Physics and Astronomy,Physical Sciences,,,,
57968,Physics and Astronomy,Physical Sciences,,,,
1444592,Physics and Astronomy,Physical Sciences,,,,
1524858,Physics and Astronomy,Physical Sciences,,,,
213127,Physics and Astronomy,Physical Sciences,,,,
194179,Physics and Astronomy,Physical Sciences,,,,
1521365,Physics and Astronomy,Physical Sciences,,,,
92924,Physics and Astronomy,Physical Sciences,,,,
1381038,Physics and Astronomy,Physical Sciences,,,,
56902,"Economics, Econometrics and Finance",Social Sciences,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences
1510458,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
380001,Physics and Astronomy,Physical Sciences,,,,
288986,Physics and Astronomy,Physical Sciences,,,,
1372870,Physics and Astronomy,Physical Sciences,,,,
1472539,Physics and Astronomy,Physical Sciences,,,,
88871,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1531910,Physics and Astronomy,Physical Sciences,,,,
230417,Physics and Astronomy,Physical Sciences,,,,
1477753,Physics and Astronomy,Physical Sciences,,,,
27616,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1265748,Physics and Astronomy,Physical Sciences,,,,
580821,Physics and Astronomy,Physical Sciences,,,,
1530522,Physics and Astronomy,Physical Sciences,,,,
54524,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1357544,Physics and Astronomy,Physical Sciences,,,,
1530376,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1061282,Physics and Astronomy,Physical Sciences,,,,
1502104,Physics and Astronomy,Physical Sciences,,,,
512729,Physics and Astronomy,Physical Sciences,,,,
1257545,Physics and Astronomy,Physical Sciences,,,,
110729,Physics and Astronomy,Physical Sciences,,,,
1270964,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
51062,Physics and Astronomy,Physical Sciences,,,,
1488155,Physics and Astronomy,Physical Sciences,,,,
68459,Physics and Astronomy,Physical Sciences,,,,
1316356,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
335329,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
112166,Physics and Astronomy,Physical Sciences,,,,
203362,Physics and Astronomy,Physical Sciences,,,,
170224,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1525362,Physics and Astronomy,Physical Sciences,,,,
1269782,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1412547,Physics and Astronomy,Physical Sciences,,,,
422288,Physics and Astronomy,Physical Sciences,,,,
1524485,Physics and Astronomy,Physical Sciences,,,,
1345908,Physics and Astronomy,Physical Sciences,,,,
147810,Physics and Astronomy,Physical Sciences,,,,
1520372,Physics and Astronomy,Physical Sciences,,,,
161010,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
255035,Physics and Astronomy,Physical Sciences,,,,
532294,Physics and Astronomy,Physical Sciences,,,,
1499683,Physics and Astronomy,Physical Sciences,,,,
1494574,Physics and Astronomy,Physical Sciences,,,,
1430202,Mathematics,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
25553,Physics and Astronomy,Physical Sciences,,,,
98250,Physics and Astronomy,Physical Sciences,,,,
1432208,Physics and Astronomy,Physical Sciences,,,,
1261227,Physics and Astronomy,Physical Sciences,,,,
239188,Physics and Astronomy,Physical Sciences,,,,
1515547,Physics and Astronomy,Physical Sciences,,,,
360041,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
1283290,Physics and Astronomy,Physical Sciences,,,,
1361262,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
90676,Physics and Astronomy,Physical Sciences,,,,
1476363,Physics and Astronomy,Physical Sciences,,,,
744464,Physics and Astronomy,Physical Sciences,,,,
1481508,Physics and Astronomy,Physical Sciences,,,,
254871,Physics and Astronomy,Physical Sciences,,,,
1293799,Physics and Astronomy,Physical Sciences,,,,
1169221,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1169225,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1446486,Physics and Astronomy,Physical Sciences,,,,
102339,Physics and Astronomy,Physical Sciences,,,,
79070,Physics and Astronomy,Physical Sciences,,,,
195915,Physics and Astronomy,Physical Sciences,,,,
256534,Physics and Astronomy,Physical Sciences,,,,
1347183,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1476137,Physics and Astronomy,Physical Sciences,,,,
1266290,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1270845,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
18716,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
1479217,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
295354,Physics and Astronomy,Physical Sciences,,,,
1430187,Physics and Astronomy,Physical Sciences,,,,
267817,Physics and Astronomy,Physical Sciences,,,,
1212411,Physics and Astronomy,Physical Sciences,,,,
555788,Physics and Astronomy,Physical Sciences,,,,
1455267,Physics and Astronomy,Physical Sciences,,,,
134685,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
769787,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1393112,Earth and Planetary Sciences,Physical Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
61408,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
106491,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
176447,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1259051,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
175244,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
299621,Physics and Astronomy,Physical Sciences,,,,
1402588,Physics and Astronomy,Physical Sciences,,,,
247578,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
441625,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1411205,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
85924,Physics and Astronomy,Physical Sciences,,,,
1488300,Physics and Astronomy,Physical Sciences,,,,
69152,Physics and Astronomy,Physical Sciences,,,,
1409191,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1454324,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
535447,"Economics, Econometrics and Finance",Social Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
658420,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1174495,Physics and Astronomy,Physical Sciences,,,,
310000,Physics and Astronomy,Physical Sciences,,,,
1335880,Physics and Astronomy,Physical Sciences,,,,
139911,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,Environmental Science,Physical Sciences
14857,Physics and Astronomy,Physical Sciences,,,,
1399287,Physics and Astronomy,Physical Sciences,,,,
1434543,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,Materials Science,Physical Sciences
12312,Physics and Astronomy,Physical Sciences,,,,
1417322,Physics and Astronomy,Physical Sciences,,,,
534529,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1314139,Physics and Astronomy,Physical Sciences,,,,
250216,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences
411677,Physics and Astronomy,Physical Sciences,,,,
1323936,Physics and Astronomy,Physical Sciences,,,,
191423,Physics and Astronomy,Physical Sciences,,,,
1354587,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
54623,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
1412752,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
19671,Physics and Astronomy,Physical Sciences,,,,
1316251,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
218211,Physics and Astronomy,Physical Sciences,,,,
1297792,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
498615,Physics and Astronomy,Physical Sciences,,,,
350137,Physics and Astronomy,Physical Sciences,,,,
1199021,Physics and Astronomy,Physical Sciences,,,,
1469640,Physics and Astronomy,Physical Sciences,,,,
1491967,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
250891,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
524846,Physics and Astronomy,Physical Sciences,,,,
1511491,Physics and Astronomy,Physical Sciences,,,,
139999,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
35951,Physics and Astronomy,Physical Sciences,Decision Sciences,Social Sciences,Computer Science,Physical Sciences
1491783,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
398690,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1196891,Physics and Astronomy,Physical Sciences,,,,
354769,Physics and Astronomy,Physical Sciences,,,,
610714,Physics and Astronomy,Physical Sciences,,,,
1269682,Physics and Astronomy,Physical Sciences,,,,
1371975,Physics and Astronomy,Physical Sciences,,,,
581018,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,Computer Science,Physical Sciences
257281,Physics and Astronomy,Physical Sciences,,,,
1472271,Physics and Astronomy,Physical Sciences,,,,
520088,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
1475028,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
476176,Physics and Astronomy,Physical Sciences,,,,
1421461,Physics and Astronomy,Physical Sciences,,,,
213553,Physics and Astronomy,Physical Sciences,,,,
1217129,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
985798,Physics and Astronomy,Physical Sciences,,,,
1484676,Physics and Astronomy,Physical Sciences,,,,
38769,Physics and Astronomy,Physical Sciences,,,,
1461052,Physics and Astronomy,Physical Sciences,,,,
366009,Physics and Astronomy,Physical Sciences,,,,
1255388,Physics and Astronomy,Physical Sciences,,,,
247498,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1388692,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
58837,Physics and Astronomy,Physical Sciences,,,,
1508715,Physics and Astronomy,Physical Sciences,,,,
245053,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1487641,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1354663,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
20271,Physics and Astronomy,Physical Sciences,,,,
1385647,Physics and Astronomy,Physical Sciences,,,,
441070,Physics and Astronomy,Physical Sciences,,,,
1351746,Physics and Astronomy,Physical Sciences,,,,
44934,Physics and Astronomy,Physical Sciences,,,,
1342912,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
46509,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1511760,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
210375,Physics and Astronomy,Physical Sciences,,,,
1526558,Physics and Astronomy,Physical Sciences,,,,
80587,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
251580,Physics and Astronomy,Physical Sciences,,,,
1506584,Physics and Astronomy,Physical Sciences,,,,
536287,Physics and Astronomy,Physical Sciences,,,,
338926,Physics and Astronomy,Physical Sciences,,,,
1491321,Physics and Astronomy,Physical Sciences,,,,
1383759,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
443468,Physics and Astronomy,Physical Sciences,,,,
1380831,Physics and Astronomy,Physical Sciences,,,,
262982,Physics and Astronomy,Physical Sciences,,,,
1465288,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
210635,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
90219,Physics and Astronomy,Physical Sciences,,,,
1301090,Physics and Astronomy,Physical Sciences,,,,
260634,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1410856,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
439243,Physics and Astronomy,Physical Sciences,,,,
1365487,Physics and Astronomy,Physical Sciences,,,,
38683,Physics and Astronomy,Physical Sciences,,,,
1309483,Physics and Astronomy,Physical Sciences,,,,
874819,Physics and Astronomy,Physical Sciences,,,,
1497917,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
408828,Physics and Astronomy,Physical Sciences,,,,
1321858,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
433377,Physics and Astronomy,Physical Sciences,,,,
1357952,Physics and Astronomy,Physical Sciences,,,,
356669,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences,,
1469500,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences,,
369466,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
121407,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
599470,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,,
1317510,Physics and Astronomy,Physical Sciences,,,,
88385,Physics and Astronomy,Physical Sciences,,,,
1506678,Physics and Astronomy,Physical Sciences,,,,
1453507,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
1368064,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
65662,Physics and Astronomy,Physical Sciences,,,,
82812,Physics and Astronomy,Physical Sciences,,,,
1221525,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
301212,Physics and Astronomy,Physical Sciences,,,,
1298036,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences,,
1473358,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Arts and Humanities,Social Sciences
103788,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
1478761,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences
596090,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1490203,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
307133,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1500337,Physics and Astronomy,Physical Sciences,,,,
267585,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1525306,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1525349,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Neuroscience,Life Sciences
1256626,Physics and Astronomy,Physical Sciences,,,,
78142,Physics and Astronomy,Physical Sciences,,,,
1509003,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
715904,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1456088,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,,
1435266,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
425275,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1248060,Chemical Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
108006,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
161771,Physics and Astronomy,Physical Sciences,,,,
1403827,Physics and Astronomy,Physical Sciences,,,,
1357497,Physics and Astronomy,Physical Sciences,Chemical Engineering,Physical Sciences,Materials Science,Physical Sciences
219561,Physics and Astronomy,Physical Sciences,,,,
1525159,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
430097,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
1248781,Physics and Astronomy,Physical Sciences,,,,
477799,Physics and Astronomy,Physical Sciences,,,,
1247786,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
81426,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1474264,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
245115,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1469656,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
47319,Physics and Astronomy,Physical Sciences,,,,
1511178,Physics and Astronomy,Physical Sciences,,,,
179584,Physics and Astronomy,Physical Sciences,,,,
1528348,Physics and Astronomy,Physical Sciences,,,,
179211,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,,
1275588,Physics and Astronomy,Physical Sciences,,,,
212501,Physics and Astronomy,Physical Sciences,,,,
1263016,Physics and Astronomy,Physical Sciences,,,,
962109,Physics and Astronomy,Physical Sciences,,,,
1202916,Physics and Astronomy,Physical Sciences,,,,
615409,Physics and Astronomy,Physical Sciences,,,,
217549,Physics and Astronomy,Physical Sciences,,,,
1231793,Physics and Astronomy,Physical Sciences,,,,
143317,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1416691,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
82325,Physics and Astronomy,Physical Sciences,,,,
1506533,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
186404,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1495974,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
79853,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1487936,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1467327,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
168033,Physics and Astronomy,Physical Sciences,,,,
1295524,Physics and Astronomy,Physical Sciences,,,,
759378,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1437398,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
397554,Physics and Astronomy,Physical Sciences,,,,
1489077,Physics and Astronomy,Physical Sciences,,,,
476147,Physics and Astronomy,Physical Sciences,,,,
1501891,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
67380,Physics and Astronomy,Physical Sciences,,,,
14259,Physics and Astronomy,Physical Sciences,Environmental Science,Physical Sciences,,
1523401,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,,
1311747,Physics and Astronomy,Physical Sciences,,,,
196270,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1438715,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
660844,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
257278,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1516171,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1280655,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
718429,Physics and Astronomy,Physical Sciences,,,,
1397353,Physics and Astronomy,Physical Sciences,,,,
304171,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1298503,Physics and Astronomy,Physical Sciences,,,,
1411358,Physics and Astronomy,Physical Sciences,,,,
242285,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1412470,Computer Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
248163,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,,
973903,Physics and Astronomy,Physical Sciences,,,,
