paper_id,field1,domain1,field2,domain2,field3,domain3
1412470,Computer Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1287186,Materials Science,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
264327,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1272846,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1356498,Engineering,Physical Sciences,Chemistry,Physical Sciences,,
89799,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,Environmental Science,Physical Sciences
1501694,Engineering,Physical Sciences,,,,
91328,Engineering,Physical Sciences,,,,
1524207,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
96417,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
72836,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
42688,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
105267,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1523616,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Decision Sciences,Social Sciences
1528605,Engineering,Physical Sciences,,,,
1354154,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1430099,Physics and Astronomy,Physical Sciences,Decision Sciences,Social Sciences,Engineering,Physical Sciences
22947,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,Engineering,Physical Sciences
1217706,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
129227,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
462447,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1362995,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1262891,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
317478,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
324391,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1298883,Engineering,Physical Sciences,,,,
888586,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1380787,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
280444,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1280741,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
920832,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
203972,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
350313,Engineering,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
1516891,Engineering,Physical Sciences,,,,
1269701,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
156857,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
628537,Materials Science,Physical Sciences,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences
1511860,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1445383,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
1517699,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,Engineering,Physical Sciences
1317576,Computer Science,Physical Sciences,Engineering,Physical Sciences,Social Sciences,Social Sciences
398070,Energy,Physical Sciences,Engineering,Physical Sciences,Environmental Science,Physical Sciences
85488,Engineering,Physical Sciences,,,,
1393240,Engineering,Physical Sciences,,,,
402383,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
43418,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1377841,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1364807,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,Engineering,Physical Sciences
1403653,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1388026,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
263677,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
606069,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1491692,Engineering,Physical Sciences,,,,
198530,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,Chemistry,Physical Sciences
1432314,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences
205704,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
13519,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1480643,Engineering,Physical Sciences,,,,
1527719,Chemistry,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
254644,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
657212,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
796890,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1486037,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1486141,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
80209,Computer Science,Physical Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
1444377,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1263831,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1524344,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1389068,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1305250,Environmental Science,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
1076487,Neuroscience,Life Sciences,Engineering,Physical Sciences,Environmental Science,Physical Sciences
1235601,Engineering,Physical Sciences,,,,
376624,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
815013,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
1261194,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1390897,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1410393,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
337456,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1325908,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1489960,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1496348,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1275280,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1398734,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
514545,Engineering,Physical Sciences,,,,
1398993,Engineering,Physical Sciences,,,,
166358,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences
1527533,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1459221,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
18277,Engineering,Physical Sciences,Chemistry,Physical Sciences,Neuroscience,Life Sciences
1300289,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences,Chemistry,Physical Sciences
272731,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1298892,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1524208,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
23129,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1344872,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
200582,Social Sciences,Social Sciences,Engineering,Physical Sciences,,
1488958,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1529713,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1511464,Computer Science,Physical Sciences,Engineering,Physical Sciences,Medicine,Health Sciences
1403312,Chemistry,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
175871,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
276962,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1453812,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
922819,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1413136,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
117868,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
155080,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1396281,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
665591,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1307875,Engineering,Physical Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1363347,Physics and Astronomy,Physical Sciences,Chemical Engineering,Physical Sciences,Engineering,Physical Sciences
1525322,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1290641,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
357612,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1383410,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1441168,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
727517,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
85644,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
193362,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1509944,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
469200,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1376124,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
405943,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1505560,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1495190,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1443463,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
139491,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences
319615,Materials Science,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
1506809,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
976055,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
1476923,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1338364,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1398624,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1398538,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
16807,Engineering,Physical Sciences,Computer Science,Physical Sciences,Materials Science,Physical Sciences
463250,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,Environmental Science,Physical Sciences
1392524,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences,,
501207,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
634895,Mathematics,Physical Sciences,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences
1320646,Engineering,Physical Sciences,Environmental Science,Physical Sciences,,
669796,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences,,
321203,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1361735,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
55431,Environmental Science,Physical Sciences,Engineering,Physical Sciences,,
1273120,Engineering,Physical Sciences,Environmental Science,Physical Sciences,,
85673,Mathematics,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
12293,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
175355,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Medicine,Health Sciences
114656,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1325242,Engineering,Physical Sciences,,,,
58341,Computer Science,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
725064,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
1502206,Computer Science,Physical Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
1264125,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
156841,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1374254,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
59028,Decision Sciences,Social Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
786257,Engineering,Physical Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1519294,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1266776,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1521292,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1515224,Engineering,Physical Sciences,,,,
1262179,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
712917,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
796814,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1363803,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1364749,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1436206,Earth and Planetary Sciences,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1474200,Materials Science,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
602093,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1315541,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,Engineering,Physical Sciences
119404,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1530719,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
289874,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
91500,Health Professions,Health Sciences,Neuroscience,Life Sciences,Engineering,Physical Sciences
1510894,Health Professions,Health Sciences,Neuroscience,Life Sciences,Engineering,Physical Sciences
128388,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1320504,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
267218,Engineering,Physical Sciences,,,,
260074,Environmental Science,Physical Sciences,Engineering,Physical Sciences,,
405666,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1236639,Engineering,Physical Sciences,,,,
1494237,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1367666,Engineering,Physical Sciences,,,,
1495469,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1427286,Computer Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
135530,Engineering,Physical Sciences,Decision Sciences,Social Sciences,,
1508416,Engineering,Physical Sciences,Decision Sciences,Social Sciences,,
1274879,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1031425,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1218682,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1385914,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
713918,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
164786,Medicine,Health Sciences,Engineering,Physical Sciences,,
58871,Social Sciences,Social Sciences,Engineering,Physical Sciences,,
1240244,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
179463,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1514089,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
18558,Engineering,Physical Sciences,Mathematics,Physical Sciences,Computer Science,Physical Sciences
1411453,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
439722,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences,,
1430570,Engineering,Physical Sciences,,,,
536737,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
712565,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1217526,Engineering,Physical Sciences,Chemistry,Physical Sciences,Physics and Astronomy,Physical Sciences
95147,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
838521,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
1327838,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
291186,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
268972,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1251503,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
172111,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1381293,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
354109,Mathematics,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1439039,Engineering,Physical Sciences,Computer Science,Physical Sciences,Materials Science,Physical Sciences
1169383,Engineering,Physical Sciences,,,,
1383148,Mathematics,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
14378,Earth and Planetary Sciences,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
235346,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
447595,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1511601,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
882164,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1504403,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
128010,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1467878,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
389976,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1505008,Engineering,Physical Sciences,,,,
1523277,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
39452,Engineering,Physical Sciences,,,,
1222804,Engineering,Physical Sciences,,,,
342521,Engineering,Physical Sciences,,,,
1506525,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
394614,Social Sciences,Social Sciences,Engineering,Physical Sciences,Environmental Science,Physical Sciences
238784,"Business, Management and Accounting",Social Sciences,"Economics, Econometrics and Finance",Social Sciences,Engineering,Physical Sciences
1358298,Engineering,Physical Sciences,Social Sciences,Social Sciences,,
357851,Engineering,Physical Sciences,,,,
1489550,Engineering,Physical Sciences,Health Professions,Health Sciences,,
393976,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1312829,Neuroscience,Life Sciences,Engineering,Physical Sciences,Health Professions,Health Sciences
41535,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1532353,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1504321,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
395877,Engineering,Physical Sciences,,,,
1393498,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
386469,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
1474220,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
47809,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1360275,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1010184,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
145874,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1417394,Earth and Planetary Sciences,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
46954,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
73411,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
298112,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1503223,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1419529,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1492421,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1451432,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1529192,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
1300656,Engineering,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
485764,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,Engineering,Physical Sciences
1450207,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
632453,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
362830,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1499534,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1481032,Mathematics,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
137564,Engineering,Physical Sciences,,,,
1338889,Engineering,Physical Sciences,Neuroscience,Life Sciences,,
1518872,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
476778,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1493536,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
67463,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
108597,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
290144,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1320900,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1279193,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1222854,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
231725,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
586934,Materials Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1450216,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
1492169,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
798109,Engineering,Physical Sciences,,,,
1438939,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
909524,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
1401831,Mathematics,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
1388628,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
989515,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1211268,Engineering,Physical Sciences,,,,
553865,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1499408,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1109212,Computer Science,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
495175,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences,,
1415397,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences,,
201666,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1461413,Energy,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
287494,Computer Science,Physical Sciences,Mathematics,Physical Sciences,Engineering,Physical Sciences
1480158,Computer Science,Physical Sciences,Engineering,Physical Sciences,Mathematics,Physical Sciences
1531088,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
1385879,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
37354,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1408228,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
67593,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
740820,Engineering,Physical Sciences,Dentistry,Health Sciences,,
1354551,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
291805,Computer Science,Physical Sciences,Engineering,Physical Sciences,Neuroscience,Life Sciences
1453341,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
572785,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
31646,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
1468749,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
207908,Engineering,Physical Sciences,Chemical Engineering,Physical Sciences,,
1503268,Materials Science,Physical Sciences,Engineering,Physical Sciences,,
416747,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1297397,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
1245870,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1281713,Earth and Planetary Sciences,Physical Sciences,Arts and Humanities,Social Sciences,Engineering,Physical Sciences
283196,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1474773,Engineering,Physical Sciences,Neuroscience,Life Sciences,,
692516,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1429729,Engineering,Physical Sciences,,,,
1384762,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
227927,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1388631,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences
1198085,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
227810,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1295074,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1522191,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1347095,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
120985,Social Sciences,Social Sciences,"Business, Management and Accounting",Social Sciences,Engineering,Physical Sciences
1519475,Social Sciences,Social Sciences,"Business, Management and Accounting",Social Sciences,Engineering,Physical Sciences
314385,Engineering,Physical Sciences,Decision Sciences,Social Sciences,,
158648,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
154371,Engineering,Physical Sciences,Computer Science,Physical Sciences,Social Sciences,Social Sciences
348017,Computer Science,Physical Sciences,Social Sciences,Social Sciences,Engineering,Physical Sciences
514039,Mathematics,Physical Sciences,Computer Science,Physical Sciences,Engineering,Physical Sciences
1501118,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1305719,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
473173,Engineering,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,,
138672,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1476282,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1459273,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
382551,Engineering,Physical Sciences,Mathematics,Physical Sciences,,
444332,Mathematics,Physical Sciences,Engineering,Physical Sciences,,
425179,Environmental Science,Physical Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
1294067,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
651111,Computer Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
927187,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1209415,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1285901,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1393258,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1197751,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1356245,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
468703,Engineering,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
1408256,Engineering,Physical Sciences,,,,
1458711,Engineering,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
248492,Environmental Science,Physical Sciences,Engineering,Physical Sciences,,
1421103,Environmental Science,Physical Sciences,Engineering,Physical Sciences,Decision Sciences,Social Sciences
1530212,Decision Sciences,Social Sciences,Engineering,Physical Sciences,,
1209293,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1449353,Engineering,Physical Sciences,Computer Science,Physical Sciences,,
1501776,Engineering,Physical Sciences,,,,
1371730,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,,
1224256,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
1338016,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
1478423,Engineering,Physical Sciences,,,,
312267,Engineering,Physical Sciences,,,,
1500703,Engineering,Physical Sciences,,,,
1514038,Computer Science,Physical Sciences,Engineering,Physical Sciences,,
177422,Chemical Engineering,Physical Sciences,Materials Science,Physical Sciences,Engineering,Physical Sciences
1324692,Engineering,Physical Sciences,Mathematics,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
523747,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences
1482788,Engineering,Physical Sciences,Materials Science,Physical Sciences,,
1259411,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
235044,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
1493108,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,,
