paper_id,field1,domain1,field2,domain2,field3,domain3
728785,Agricultural and Biological Sciences,Life Sciences,Chemistry,Physical Sciences,,
76446,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
1288989,Agricultural and Biological Sciences,Life Sciences,Environmental Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences
228341,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
302185,Social Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Psychology,Social Sciences
1458355,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
940444,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
197609,Computer Science,Physical Sciences,Decision Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
158471,Environmental Science,Physical Sciences,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
642687,Engineering,Physical Sciences,Neuroscience,Life Sciences,,
1437620,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1528927,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences
946982,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
1437692,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Decision Sciences,Social Sciences,Computer Science,Physical Sciences
90948,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
1501777,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
493149,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1278883,Engineering,Physical Sciences,Neuroscience,Life Sciences,,
563429,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
424801,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences,,
336192,Neuroscience,Life Sciences,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1402468,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1367207,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
41859,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1462692,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1395457,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
31562,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1514726,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
102164,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1484956,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1344020,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1483773,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences
106930,Neuroscience,Life Sciences,Social Sciences,Social Sciences,,
469707,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
217596,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
144805,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1264629,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1363500,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
79346,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences
1531620,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1427333,Chemistry,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
1374786,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Social Sciences,Social Sciences,Medicine,Health Sciences
147272,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Agricultural and Biological Sciences,Life Sciences
1497601,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Environmental Science,Physical Sciences,,
482467,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1517445,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
1484615,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1462177,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1454960,Medicine,Health Sciences,Agricultural and Biological Sciences,Life Sciences,,
242010,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Social Sciences,Social Sciences
1324920,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1313363,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences,,
1525528,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
711079,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences,,
128506,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,Neuroscience,Life Sciences
153924,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Medicine,Health Sciences
1359228,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
47152,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Engineering,Physical Sciences
1519080,Neuroscience,Life Sciences,Decision Sciences,Social Sciences,Social Sciences,Social Sciences
137181,Materials Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
928611,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
413203,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1524913,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
835237,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1385419,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
28380,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1520514,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1290798,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1475774,Medicine,Health Sciences,Neuroscience,Life Sciences,,
316357,Earth and Planetary Sciences,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1476152,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
328237,Agricultural and Biological Sciences,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
326224,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
23348,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
840686,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences
1489206,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1341681,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Engineering,Physical Sciences
1405728,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
374944,Agricultural and Biological Sciences,Life Sciences,Medicine,Health Sciences,,
103364,Computer Science,Physical Sciences,Engineering,Physical Sciences,Neuroscience,Life Sciences
1471252,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Engineering,Physical Sciences
1494858,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences
1245424,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
183635,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
1522048,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Environmental Science,Physical Sciences,,
370345,Materials Science,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1389956,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
339714,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1515803,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,Materials Science,Physical Sciences
312574,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Chemistry,Physical Sciences,Engineering,Physical Sciences
128115,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1332663,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
816142,Engineering,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,Computer Science,Physical Sciences
1360268,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences
134142,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences
34900,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences
1210802,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
297131,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences
188173,Environmental Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
1451892,Agricultural and Biological Sciences,Life Sciences,Engineering,Physical Sciences,Computer Science,Physical Sciences
494363,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences,Physics and Astronomy,Physical Sciences
109780,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences
1422585,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences
629091,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1485563,Earth and Planetary Sciences,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
208914,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
461940,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
213607,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1324292,Physics and Astronomy,Physical Sciences,Earth and Planetary Sciences,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
369701,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1451992,Physics and Astronomy,Physical Sciences,Materials Science,Physical Sciences,Neuroscience,Life Sciences
230552,Neuroscience,Life Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
369420,Physics and Astronomy,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
179282,Computer Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,Veterinary,Health Sciences
1529596,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences,Neuroscience,Life Sciences
580440,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1418454,Computer Science,Physical Sciences,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
273725,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
761094,Physics and Astronomy,Physical Sciences,Immunology and Microbiology,Life Sciences,,
1436616,Computer Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
172920,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
635373,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1404592,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
12365,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
157331,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
66634,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
257686,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
1289461,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Chemistry,Physical Sciences,,
15041,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences
1368449,Computer Science,Physical Sciences,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
75666,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1277376,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1443065,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
842960,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
80570,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1439786,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
989932,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences
1494709,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1496358,Environmental Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1383790,Computer Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1519467,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
862515,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1468385,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
83282,Computer Science,Physical Sciences,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
365903,Mathematics,Physical Sciences,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
166278,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences
1390383,Computer Science,Physical Sciences,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1390380,Agricultural and Biological Sciences,Life Sciences,Environmental Science,Physical Sciences,,
1497404,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences
1427682,Neuroscience,Life Sciences,Computer Science,Physical Sciences,,
273824,Materials Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
470109,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1511460,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1415304,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences
259650,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1513726,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
147607,Neuroscience,Life Sciences,,,,
370075,Neuroscience,Life Sciences,Social Sciences,Social Sciences,,
145860,Neuroscience,Life Sciences,Psychology,Social Sciences,Environmental Science,Physical Sciences
1379192,Neuroscience,Life Sciences,Social Sciences,Social Sciences,,
1518533,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences
15580,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1429923,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1503234,Health Professions,Health Sciences,Neuroscience,Life Sciences,Engineering,Physical Sciences
294004,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1345538,Neuroscience,Life Sciences,Engineering,Physical Sciences,Physics and Astronomy,Physical Sciences
673352,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Medicine,Health Sciences
1318336,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences
1467786,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
1265772,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,,
1430704,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences
436407,Computer Science,Physical Sciences,Neuroscience,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1433768,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,,
145970,Neuroscience,Life Sciences,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1524435,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1360618,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Decision Sciences,Social Sciences
1520144,Computer Science,Physical Sciences,Neuroscience,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1496965,Mathematics,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
74977,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,,
1502195,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1399788,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences,Chemistry,Physical Sciences
75262,Health Professions,Health Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
1372302,Computer Science,Physical Sciences,Neuroscience,Life Sciences,,
1519898,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1519897,Physics and Astronomy,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
356955,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1390995,Engineering,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,,
1312429,"Business, Management and Accounting",Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"Economics, Econometrics and Finance",Social Sciences
471491,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
297887,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Immunology and Microbiology,Life Sciences,Computer Science,Physical Sciences
1407169,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1348466,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
95580,Physics and Astronomy,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
108028,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1284054,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences
39849,Social Sciences,Social Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
102513,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1398989,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences
483785,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
88689,Medicine,Health Sciences,Neuroscience,Life Sciences,,
1485678,Neuroscience,Life Sciences,Environmental Science,Physical Sciences,Medicine,Health Sciences
1378489,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Neuroscience,Life Sciences
1526852,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences,Physics and Astronomy,Physical Sciences
1197800,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1484826,Mathematics,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
569936,Chemistry,Physical Sciences,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
368122,Engineering,Physical Sciences,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1459031,Environmental Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1497536,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences,Medicine,Health Sciences
1518271,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1437638,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Physics and Astronomy,Physical Sciences,Mathematics,Physical Sciences
357487,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
300908,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1259385,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
922742,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1520428,Neuroscience,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1435252,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
252752,Social Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Environmental Science,Physical Sciences
276000,Social Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences
1327875,Social Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences
1352699,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Chemistry,Physical Sciences,Mathematics,Physical Sciences
89183,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
111182,Computer Science,Physical Sciences,Neuroscience,Life Sciences,Physics and Astronomy,Physical Sciences
1324663,Social Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences
1508597,Physics and Astronomy,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
485914,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
1495746,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1506981,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
1476751,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1468607,Arts and Humanities,Social Sciences,Psychology,Social Sciences,Neuroscience,Life Sciences
75719,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Earth and Planetary Sciences,Physical Sciences
1361692,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
540459,Mathematics,Physical Sciences,Decision Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
217129,Neuroscience,Life Sciences,Engineering,Physical Sciences,,
1330893,Engineering,Physical Sciences,Neuroscience,Life Sciences,,
484341,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
64992,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Materials Science,Physical Sciences
1526056,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Agricultural and Biological Sciences,Life Sciences,,
1243480,Physics and Astronomy,Physical Sciences,Chemistry,Physical Sciences,Agricultural and Biological Sciences,Life Sciences
1078844,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1527713,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
227544,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1531464,Materials Science,Physical Sciences,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1488989,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,Computer Science,Physical Sciences
934980,Social Sciences,Social Sciences,Medicine,Health Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
263064,Social Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1511288,Social Sciences,Social Sciences,Psychology,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1498302,Materials Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences
1411535,Computer Science,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
448421,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
210846,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1317363,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
108836,Engineering,Physical Sciences,Chemistry,Physical Sciences,Neuroscience,Life Sciences
1428721,Mathematics,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
1230703,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
152130,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
111623,Environmental Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1347557,Social Sciences,Social Sciences,Decision Sciences,Social Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1490318,Agricultural and Biological Sciences,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
42653,Computer Science,Physical Sciences,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences
1529047,Physics and Astronomy,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
41231,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Medicine,Health Sciences,,
1463340,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Environmental Science,Physical Sciences,Agricultural and Biological Sciences,Life Sciences
462835,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
204171,Neuroscience,Life Sciences,Medicine,Health Sciences,,
1467022,Neuroscience,Life Sciences,Computer Science,Physical Sciences,,
1273553,Engineering,Physical Sciences,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,
176786,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Computer Science,Physical Sciences,,
1475189,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Engineering,Physical Sciences,,
702171,Neuroscience,Life Sciences,Materials Science,Physical Sciences,Chemical Engineering,Physical Sciences
1450412,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Neuroscience,Life Sciences,Environmental Science,Physical Sciences
456000,Computer Science,Physical Sciences,Engineering,Physical Sciences,Neuroscience,Life Sciences
470090,Physics and Astronomy,Physical Sciences,Neuroscience,Life Sciences,,
327653,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,,,
1524798,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Mathematics,Physical Sciences,,
